job_id,job_title,company,location,experience_level,work_type,salary_usd,skills,year,month,posted_date
4585,MLOps Engineer,Apple,"New York, NY",Mid,Remote,116116.0,"TensorFlow, Azure, Spark, Machine Learning, AWS",2024,5,2024-05-20
4586,Deep Learning Engineer,Microsoft,Singapore,Entry,Remote,112945.0,"Spark, Tableau, Git, A/B Testing, LLM, Power BI, Feature Engineering",2024,8,2024-08-22
4587,Data Scientist,Tesla,"Seattle, WA",Mid,Remote,129321.0,"AWS, NumPy, Python, TensorFlow, FastAPI, Kubernetes",2025,11,2025-11-12
4588,LLM Engineer,Stripe,"New York, NY",Entry,Remote,111859.0,"TensorFlow, Kubernetes, Python, Computer Vision",2025,10,2025-10-05
4589,AI Engineer,Uber,Singapore,Mid,Onsite,123301.0,"Spark, Java, Pandas, Kubernetes, R, AWS",2024,1,2024-01-12
4590,Machine Learning Engineer,Airbnb,"London, UK",Lead,Hybrid,180350.0,"Git, Deep Learning, LLM, Java, GCP, Airflow, Azure, Machine Learning",2023,4,2023-04-14
4591,LLM Engineer,TCS,"San Francisco, CA",Mid,Onsite,129228.0,"Deep Learning, SQL, Java",2022,11,2022-11-06
4592,MLOps Engineer,OpenAI,"Seattle, WA",Entry,Onsite,87820.0,"A/B Testing, Power BI, Pandas, Scala, GCP, MLOps, Machine Learning, AWS",2023,6,2023-06-24
4593,Data Scientist,Salesforce,"Hyderabad, India",Lead,Remote,53462.0,"Data Engineering, AWS, Pandas, FastAPI",2024,4,2024-04-07
4594,LLM Engineer,ByteDance,"New York, NY",Mid,Hybrid,103147.0,"PyTorch, SQL, Kubernetes",2023,1,2023-01-26
4595,Machine Learning Engineer,Microsoft,"Los Angeles, CA",Senior,Remote,170034.0,"MLOps, NumPy, Java, Git, Hadoop, Tableau",2024,5,2024-05-04
4596,Machine Learning Engineer,Wipro,"Seattle, WA",Mid,Remote,135726.0,"AWS, R, Power BI, Git, Data Engineering, Transformers, Machine Learning, TensorFlow",2025,10,2025-10-09
4597,Machine Learning Engineer,Wipro,"Seattle, WA",Lead,Hybrid,200299.0,"Deep Learning, GCP, Linux, Hadoop, PyTorch, Azure, TensorFlow",2024,9,2024-09-10
4598,Deep Learning Engineer,Anthropic,"Los Angeles, CA",Senior,Hybrid,201885.0,"Machine Learning, Docker, Git, Linux, Computer Vision, Pandas, Power BI, Data Engineering",2025,8,2025-08-20
4599,Data Scientist,Apple,"Bengaluru, India",Senior,Remote,43302.0,"Hadoop, Azure, GCP, Data Engineering, SQL, LLM",2025,8,2025-08-02
4600,Data Scientist,Samsung,"New York, NY",Mid,Remote,133312.0,"NumPy, Docker, R, SQL, Java, LLM, Spark",2024,4,2024-04-09
4601,Data Scientist,Apple,"London, UK",Lead,Onsite,174555.0,"Git, Power BI, A/B Testing, Linux, scikit-learn",2024,4,2024-04-04
4602,Machine Learning Engineer,Google,"Pune, India",Entry,Remote,29966.0,"Scala, Deep Learning, Pandas",2025,10,2025-10-12
4603,Data Analyst,Uber,"New York, NY",Mid,Onsite,99046.0,"Scala, FastAPI, Git, SQL, Power BI, scikit-learn, Tableau",2025,4,2025-04-05
4604,Data Scientist,OpenAI,"San Francisco, CA",Senior,Remote,170369.0,"AWS, Transformers, Power BI, Statistics",2024,1,2024-01-07
4605,Machine Learning Engineer,Nvidia,"Bengaluru, India",Entry,Onsite,23405.0,"Azure, Kubernetes, Tableau",2024,8,2024-08-07
4606,Machine Learning Engineer,Microsoft,"San Francisco, CA",Mid,Remote,129145.0,"Data Engineering, Tableau, scikit-learn, NumPy, Computer Vision",2025,8,2025-08-25
4607,Data Analyst,TCS,"New York, NY",Entry,Remote,57323.0,"Java, Feature Engineering, Airflow, NumPy, Data Engineering",2024,6,2024-06-24
4608,LLM Engineer,Nvidia,"Amsterdam, Netherlands",Lead,Onsite,229740.0,"Deep Learning, Data Engineering, Docker, Git, Power BI",2023,4,2023-04-14
4609,Machine Learning Engineer,Microsoft,"Berlin, Germany",Mid,Hybrid,144170.0,"AWS, MLOps, Statistics, scikit-learn",2023,2,2023-02-19
4610,AI Engineer,Accenture,"San Francisco, CA",Mid,Remote,117362.0,"Python, scikit-learn, Tableau",2025,1,2025-01-17
4611,Data Scientist,Amazon,"Hyderabad, India",Senior,Hybrid,41551.0,"Tableau, Kubernetes, SQL, Git, Data Engineering, Spark, A/B Testing",2024,12,2024-12-04
4612,Deep Learning Engineer,Databricks,"Berlin, Germany",Senior,Hybrid,132430.0,"Linux, scikit-learn, Deep Learning, Computer Vision, PyTorch, Feature Engineering, Tableau",2025,1,2025-01-28
4613,MLOps Engineer,Uber,"Chicago, IL",Entry,Hybrid,100646.0,"Computer Vision, Linux, R, Machine Learning, Transformers",2024,1,2024-01-22
4614,LLM Engineer,AMD,"Boston, MA",Senior,Hybrid,167290.0,"Computer Vision, Linux, AWS, SQL, GCP",2025,6,2025-06-05
4615,MLOps Engineer,OpenAI,Remote,Senior,Remote,152817.0,"Statistics, Deep Learning, NumPy, SQL, Airflow",2024,10,2024-10-18
4616,Data Scientist,Microsoft,Remote,Entry,Remote,80108.0,"R, GCP, Tableau, Power BI, SQL, Scala",2025,2,2025-02-23
4617,Data Scientist,Intel,"Berlin, Germany",Mid,Hybrid,131042.0,"Git, Transformers, Statistics",2022,4,2022-04-04
4618,AI Product Manager,Mistral AI,"Pune, India",Mid,Remote,22934.0,"GCP, Git, Pandas, Spark, PyTorch, Computer Vision",2025,11,2025-11-21
4619,MLOps Engineer,OpenAI,"San Francisco, CA",Entry,Hybrid,85628.0,"Pandas, Machine Learning, Docker, Kubernetes, Tableau",2025,1,2025-01-06
4620,Data Scientist,TCS,"London, UK",Mid,Hybrid,113737.0,"TensorFlow, GCP, Computer Vision, Statistics",2025,7,2025-07-27
4621,Machine Learning Engineer,Google,"Austin, TX",Senior,Remote,160934.0,"Docker, Kubernetes, Scala, AWS, Git, Statistics",2025,12,2025-12-12
4622,Data Scientist,Nvidia,"San Francisco, CA",Entry,Hybrid,100434.0,"GCP, AWS, Data Engineering, MLOps, TensorFlow",2024,8,2024-08-12
4623,AI Product Manager,Tesla,"Bengaluru, India",Mid,Hybrid,31073.0,"SQL, Hadoop, Feature Engineering, Transformers",2025,8,2025-08-25
4624,Data Scientist,SpaceX,"London, UK",Lead,Onsite,195796.0,"Scala, Azure, Python, Pandas, GCP, Tableau, FastAPI, Machine Learning",2024,9,2024-09-04
4625,AI Research Scientist,Samsung,"San Francisco, CA",Lead,Hybrid,233576.0,"Docker, LLM, MLOps, Spark, NumPy, Java",2025,10,2025-10-03
4626,AI Engineer,Baidu,"Mumbai, India",Mid,Hybrid,42071.0,"TensorFlow, Tableau, Data Engineering",2023,3,2023-03-23
4627,Deep Learning Engineer,Baidu,Remote,Entry,Remote,90889.0,"R, Python, Data Engineering, Hadoop, SQL, Linux",2022,11,2022-11-06
4628,Computer Vision Engineer,Apple,"New York, NY",Mid,Remote,119021.0,"MLOps, Azure, Docker",2022,4,2022-04-13
4629,AI Engineer,JPMorgan,"London, UK",Entry,Remote,106646.0,"scikit-learn, Power BI, Docker, Hadoop, Python, Airflow, Statistics, Java",2023,12,2023-12-28
4630,LLM Engineer,Microsoft,"Chicago, IL",Mid,Remote,146619.0,"Feature Engineering, NLP, LLM",2025,9,2025-09-21
4631,Data Scientist,Google,"Austin, TX",Lead,Remote,145977.0,"MLOps, R, Pandas, scikit-learn, Data Engineering, LLM, Tableau",2025,7,2025-07-17
4632,AI Engineer,Airbnb,Remote,Mid,Hybrid,122054.0,"LLM, FastAPI, Data Engineering, MLOps, Tableau, R, Machine Learning, Deep Learning",2023,9,2023-09-13
4633,AI Product Manager,Meta,"London, UK",Entry,Hybrid,93859.0,"Deep Learning, R, Statistics, Machine Learning, GCP, AWS",2025,9,2025-09-18
4634,Computer Vision Engineer,Apple,"San Francisco, CA",Lead,Hybrid,223407.0,"Docker, Tableau, Pandas",2022,2,2022-02-14
4635,MLOps Engineer,Accenture,"New York, NY",Senior,Hybrid,139427.0,"NLP, FastAPI, PyTorch",2024,3,2024-03-24
4636,Machine Learning Engineer,Databricks,"London, UK",Senior,Onsite,110679.0,"FastAPI, AWS, Deep Learning, Git",2024,8,2024-08-06
4637,Deep Learning Engineer,Amazon,"Austin, TX",Entry,Remote,105003.0,"MLOps, Tableau, Power BI",2023,10,2023-10-12
4638,Deep Learning Engineer,Goldman Sachs,"San Francisco, CA",Mid,Hybrid,,"Git, Statistics, Docker, A/B Testing, Java, Airflow, GCP",2025,12,2025-12-16
4639,Machine Learning Engineer,Meta,"Sydney, Australia",Mid,Onsite,,"Azure, Machine Learning, R, SQL, Scala, A/B Testing",2024,7,2024-07-05
4640,Machine Learning Engineer,Salesforce,"Amsterdam, Netherlands",Senior,Hybrid,112352.0,"Machine Learning, Linux, A/B Testing, NLP, Docker, Pandas, Scala",2025,2,2025-02-09
4641,Machine Learning Engineer,Microsoft,"Seattle, WA",Mid,Hybrid,146210.0,"Spark, Linux, Git",2025,10,2025-10-05
4642,NLP Engineer,Google,"San Francisco, CA",Mid,Remote,126116.0,"Statistics, AWS, Feature Engineering, PyTorch, Linux, NumPy, Computer Vision",2025,3,2025-03-10
4643,LLM Engineer,Nvidia,"Toronto, Canada",Senior,Hybrid,173423.0,"MLOps, Transformers, Data Engineering, NLP",2024,5,2024-05-02
4644,NLP Engineer,Meta,"Los Angeles, CA",Lead,Hybrid,225403.0,"Power BI, Computer Vision, Tableau, Spark",2024,12,2024-12-23
4645,Deep Learning Engineer,Nvidia,"Boston, MA",Mid,Hybrid,147262.0,"Java, TensorFlow, Deep Learning",2023,1,2023-01-13
4646,Data Scientist,OpenAI,"Amsterdam, Netherlands",Mid,Hybrid,137543.0,"A/B Testing, Tableau, Feature Engineering, Kubernetes, Data Engineering, GCP, Spark, AWS",2024,7,2024-07-22
4647,AI Engineer,OpenAI,"Amsterdam, Netherlands",Senior,Onsite,138881.0,"Deep Learning, Spark, LLM, Pandas, Power BI, PyTorch, GCP, Statistics",2025,12,2025-12-09
4648,Computer Vision Engineer,Amazon,"Seattle, WA",Entry,Remote,93859.0,"Power BI, Pandas, GCP, Java, Machine Learning, Linux, scikit-learn, Docker",2025,5,2025-05-23
4649,MLOps Engineer,Microsoft,"Austin, TX",Entry,Remote,69154.0,"GCP, Transformers, TensorFlow, FastAPI, SQL, Kubernetes, A/B Testing",2024,10,2024-10-18
4650,Data Scientist,OpenAI,"Pune, India",Mid,Remote,31368.0,"Deep Learning, Spark, A/B Testing, Azure, AWS, NLP, LLM",2024,1,2024-01-02
4651,Data Scientist,Goldman Sachs,"New York, NY",Mid,Remote,111763.0,"R, Pandas, TensorFlow",2025,10,2025-10-11
4652,Machine Learning Engineer,Baidu,"New York, NY",Mid,Onsite,143215.0,"Computer Vision, Azure, Linux, Tableau, TensorFlow",2023,12,2023-12-20
4653,Computer Vision Engineer,Amazon,"Hyderabad, India",Senior,Remote,46945.0,"scikit-learn, Transformers, Python, A/B Testing, NLP, Airflow, PyTorch, Machine Learning",2025,12,2025-12-27
4654,Machine Learning Engineer,Apple,Remote,Senior,Onsite,182932.0,"NumPy, AWS, Tableau, TensorFlow, LLM, Pandas, Spark, PyTorch",2024,6,2024-06-11
4655,Computer Vision Engineer,Amazon,"London, UK",Entry,Remote,102205.0,"A/B Testing, Python, Azure, Machine Learning, Tableau, SQL, scikit-learn, Computer Vision",2023,6,2023-06-07
4656,LLM Engineer,Nvidia,"Toronto, Canada",Mid,Onsite,175573.0,"Computer Vision, A/B Testing, Docker, FastAPI, TensorFlow, Transformers, Azure, Kubernetes",2022,9,2022-09-04
4657,AI Research Scientist,Microsoft,"Amsterdam, Netherlands",Mid,Onsite,138551.0,"R, AWS, Git, PyTorch, A/B Testing, Hadoop, Computer Vision",2024,3,2024-03-04
4658,AI Engineer,Airbnb,"Pune, India",Mid,Remote,32413.0,"NumPy, Transformers, Airflow, Feature Engineering",2023,4,2023-04-22
4659,Machine Learning Engineer,Microsoft,"London, UK",Senior,Remote,175226.0,"AWS, LLM, GCP, MLOps, Pandas, scikit-learn, R, Linux",2025,3,2025-03-27
4660,MLOps Engineer,ByteDance,Singapore,Senior,Onsite,137185.0,"scikit-learn, Spark, Tableau",2025,5,2025-05-01
4661,NLP Engineer,Google,"London, UK",Mid,Hybrid,146287.0,"MLOps, Python, scikit-learn, Pandas, Tableau, Scala, LLM, Feature Engineering",2023,8,2023-08-12
4662,Data Scientist,Amazon,Singapore,Entry,Remote,80372.0,"GCP, NumPy, Hadoop",2023,12,2023-12-08
4663,Data Analyst,Qualcomm,"Seattle, WA",Lead,Remote,120058.0,"SQL, Python, Data Engineering, scikit-learn, AWS, GCP, Feature Engineering",2024,6,2024-06-11
4664,Data Scientist,Wipro,"Los Angeles, CA",Mid,Onsite,108684.0,"Deep Learning, Docker, GCP, Data Engineering, scikit-learn, Kubernetes",2025,8,2025-08-20
4665,Machine Learning Engineer,Apple,"Los Angeles, CA",Mid,Hybrid,144683.0,"PyTorch, A/B Testing, MLOps, Statistics, R, scikit-learn, Data Engineering",2024,7,2024-07-26
4666,Data Scientist,Nvidia,"Boston, MA",Entry,Onsite,81625.0,"Airflow, AWS, Scala, Computer Vision, NLP, Tableau, Statistics",2024,5,2024-05-16
4667,Machine Learning Engineer,Anthropic,"New York, NY",Mid,Onsite,122943.0,"GCP, Spark, Power BI, Kubernetes, Data Engineering",2025,9,2025-09-27
4668,Deep Learning Engineer,Microsoft,"Pune, India",Lead,Remote,71491.0,"FastAPI, NumPy, Git, Python, Statistics",2022,9,2022-09-22
4669,AI Engineer,Apple,"Los Angeles, CA",Entry,Remote,84566.0,"Azure, Hadoop, scikit-learn",2024,3,2024-03-20
4670,AI Research Scientist,HCL Technologies,"Seattle, WA",Senior,Onsite,184785.0,"Transformers, TensorFlow, Airflow, Scala",2024,10,2024-10-08
4671,LLM Engineer,Amazon,"London, UK",Lead,Hybrid,233986.0,"Airflow, Docker, Linux",2023,12,2023-12-05
4672,Data Scientist,Microsoft,"San Francisco, CA",Mid,Onsite,92648.0,"Java, A/B Testing, Tableau, AWS, Airflow, MLOps, Feature Engineering, Scala",2024,11,2024-11-23
4673,NLP Engineer,JPMorgan,"Bengaluru, India",Senior,Onsite,46996.0,"FastAPI, Java, Git, AWS, Statistics, Deep Learning, Hadoop",2024,10,2024-10-10
4674,Computer Vision Engineer,Microsoft,"Bengaluru, India",Senior,Hybrid,40778.0,"Statistics, Scala, MLOps, Feature Engineering, R",2023,12,2023-12-24
4675,AI Engineer,Google,"Bengaluru, India",Senior,Hybrid,51299.0,"Spark, Airflow, LLM",2024,8,2024-08-16
4676,Machine Learning Engineer,Microsoft,"Chicago, IL",Lead,Onsite,183264.0,"Computer Vision, Power BI, Data Engineering",2025,1,2025-01-18
4677,Machine Learning Engineer,Amazon,"Bengaluru, India",Senior,Remote,51617.0,"Docker, Pandas, MLOps, scikit-learn, A/B Testing, Power BI, R, Java",2023,12,2023-12-06
4678,Data Analyst,Mistral AI,"Bengaluru, India",Mid,Remote,26260.0,"Transformers, Deep Learning, AWS, NumPy, Computer Vision",2023,11,2023-11-27
4679,MLOps Engineer,IBM,"Seattle, WA",Lead,Onsite,203903.0,"NumPy, Linux, Spark, GCP, Kubernetes, PyTorch",2025,4,2025-04-26
4680,NLP Engineer,Google,"Boston, MA",Senior,Remote,163486.0,"Computer Vision, Kubernetes, NumPy, Python, GCP, Airflow",2024,2,2024-02-24
4681,Data Analyst,Google,Singapore,Lead,Onsite,125225.0,"Computer Vision, Hadoop, Data Engineering, LLM, scikit-learn, Kubernetes, TensorFlow",2024,11,2024-11-14
4682,MLOps Engineer,Infosys,"Austin, TX",Mid,Remote,110582.0,"Feature Engineering, AWS, Spark, FastAPI, Git, Java, LLM",2022,10,2022-10-22
4683,MLOps Engineer,Accenture,"Mumbai, India",Senior,Remote,50006.0,"Docker, Data Engineering, A/B Testing, TensorFlow",2023,11,2023-11-19
4684,NLP Engineer,Meta,Remote,Mid,Remote,113774.0,"MLOps, Kubernetes, TensorFlow, Transformers, Statistics",2025,9,2025-09-24
4685,Computer Vision Engineer,Baidu,"Berlin, Germany",Lead,Hybrid,177737.0,"Java, Airflow, Data Engineering, Hadoop",2023,6,2023-06-22
4686,AI Research Scientist,Meta,"San Francisco, CA",Senior,Hybrid,198691.0,"Azure, PyTorch, Python, Machine Learning",2024,10,2024-10-28
4687,Deep Learning Engineer,ByteDance,"Austin, TX",Senior,Onsite,158100.0,"MLOps, NumPy, Computer Vision, Airflow",2025,3,2025-03-03
4688,AI Research Scientist,Infosys,"Bengaluru, India",Senior,Remote,45646.0,"Git, Azure, R, Docker, FastAPI, Hadoop, SQL",2023,1,2023-01-07
4689,AI Engineer,Meta,"Berlin, Germany",Mid,Hybrid,107893.0,"Git, Java, Feature Engineering, Computer Vision",2025,6,2025-06-17
4690,Data Scientist,ByteDance,"Austin, TX",Lead,Remote,168815.0,"FastAPI, scikit-learn, Transformers, Deep Learning, A/B Testing, Power BI, Data Engineering, R",2024,12,2024-12-04
4691,AI Engineer,Salesforce,"Toronto, Canada",Entry,Remote,93314.0,"Deep Learning, Python, NumPy, AWS, Scala",2024,4,2024-04-12
4692,Machine Learning Engineer,Microsoft,Remote,Senior,Hybrid,175164.0,"Power BI, scikit-learn, Python, Linux, R, LLM",2024,7,2024-07-09
4693,Data Analyst,Goldman Sachs,"San Francisco, CA",Lead,Hybrid,143503.0,"AWS, Transformers, Spark",2025,7,2025-07-04
4694,Machine Learning Engineer,JPMorgan,"Seattle, WA",Mid,Onsite,141621.0,"SQL, MLOps, Data Engineering, AWS, PyTorch",2023,9,2023-09-03
4695,Machine Learning Engineer,Samsung,"Toronto, Canada",Lead,Onsite,202454.0,"Pandas, GCP, Computer Vision, TensorFlow, Git, Azure, Transformers",2024,11,2024-11-22
4696,AI Research Scientist,Microsoft,"London, UK",Entry,Onsite,101526.0,"Power BI, Transformers, PyTorch, Linux",2022,8,2022-08-26
4697,Machine Learning Engineer,Wipro,"New York, NY",Senior,Onsite,180619.0,"Feature Engineering, Python, PyTorch, GCP, Git, Java",2024,6,2024-06-23
4698,AI Research Scientist,Infosys,"Seattle, WA",Mid,Remote,165990.0,"AWS, Tableau, SQL, NLP",2025,12,2025-12-09
4699,Machine Learning Engineer,Snowflake,"Seattle, WA",Lead,Onsite,210340.0,"Transformers, Spark, NLP, Feature Engineering",2023,3,2023-03-28
4700,Data Scientist,Microsoft,Singapore,Mid,Remote,108714.0,"Deep Learning, Machine Learning, Hadoop, Feature Engineering, MLOps, TensorFlow, Docker, Tableau",2025,2,2025-02-05
4701,AI Engineer,Airbnb,"San Francisco, CA",Senior,Remote,146882.0,"Spark, Transformers, AWS, Hadoop, Computer Vision, Tableau, NLP, NumPy",2025,10,2025-10-14
4702,NLP Engineer,Airbnb,"Boston, MA",Senior,Hybrid,131177.0,"Tableau, Transformers, Airflow, Power BI, Java, Linux, MLOps",2024,10,2024-10-28
4703,Data Scientist,Google,"Austin, TX",Senior,Hybrid,158968.0,"NLP, AWS, Hadoop, Power BI, Azure",2022,11,2022-11-23
4704,LLM Engineer,Apple,"Berlin, Germany",Mid,Remote,149175.0,"PyTorch, Kubernetes, Spark, SQL, Hadoop, FastAPI, Feature Engineering, Scala",2025,5,2025-05-21
4705,AI Engineer,Apple,"Bengaluru, India",Senior,Hybrid,49924.0,"Linux, Python, Machine Learning, Java",2023,7,2023-07-27
4706,MLOps Engineer,Google,"Chicago, IL",Senior,Onsite,149456.0,"NLP, Spark, A/B Testing, Power BI, SQL, PyTorch, Data Engineering, Feature Engineering",2023,1,2023-01-17
4707,MLOps Engineer,Meta,"Bengaluru, India",Mid,Remote,38879.0,"MLOps, Pandas, Airflow, A/B Testing",2023,12,2023-12-03
4708,LLM Engineer,HCL Technologies,"San Francisco, CA",Lead,Remote,204393.0,"NumPy, MLOps, Airflow, Pandas, Scala",2024,3,2024-03-03
4709,AI Engineer,OpenAI,"Seattle, WA",Mid,Hybrid,145459.0,"Python, Java, Scala",2025,8,2025-08-21
4710,AI Engineer,Wipro,"San Francisco, CA",Mid,Onsite,129893.0,"Kubernetes, AWS, Java, NumPy",2024,7,2024-07-26
4711,LLM Engineer,Wipro,"New York, NY",Senior,Remote,165237.0,"Pandas, Statistics, Machine Learning, TensorFlow",2025,8,2025-08-07
4712,Machine Learning Engineer,Nvidia,Singapore,Senior,Remote,182301.0,"TensorFlow, Hadoop, Data Engineering, A/B Testing, Java, Spark, Computer Vision, Scala",2022,3,2022-03-27
4713,AI Research Scientist,Infosys,"New York, NY",Mid,Hybrid,151078.0,"Spark, Azure, scikit-learn, A/B Testing, Tableau, Kubernetes, PyTorch",2025,6,2025-06-22
4714,Machine Learning Engineer,Apple,"Seattle, WA",Senior,Hybrid,177490.0,"A/B Testing, MLOps, Spark, Statistics, R, Git",2024,9,2024-09-18
4715,AI Product Manager,Microsoft,"Mumbai, India",Entry,Onsite,25360.0,"PyTorch, Data Engineering, Git, Linux, R, Feature Engineering, scikit-learn, SQL",2024,10,2024-10-12
4716,Computer Vision Engineer,Uber,"Bengaluru, India",Senior,Onsite,46477.0,"Power BI, Docker, NumPy",2023,8,2023-08-15
4717,AI Engineer,Infosys,"Boston, MA",Senior,Remote,214541.0,"Tableau, Airflow, Git, SQL, R",2025,3,2025-03-18
4718,MLOps Engineer,Amazon,"Hyderabad, India",Mid,Remote,37990.0,"SQL, NumPy, Feature Engineering, PyTorch, Machine Learning, A/B Testing, GCP",2025,12,2025-12-27
4719,Computer Vision Engineer,Nvidia,Remote,Senior,Remote,181213.0,"AWS, A/B Testing, Spark, MLOps, Deep Learning, Power BI, Statistics, SQL",2025,5,2025-05-06
4720,AI Engineer,Apple,"Bengaluru, India",Mid,Onsite,37030.0,"Airflow, Java, scikit-learn, Feature Engineering, Power BI, LLM, Data Engineering, Scala",2025,3,2025-03-03
4721,MLOps Engineer,Anthropic,"London, UK",Mid,Hybrid,133158.0,"LLM, MLOps, NLP, A/B Testing, Transformers",2025,5,2025-05-23
4722,LLM Engineer,OpenAI,"Seattle, WA",Mid,Remote,148171.0,"FastAPI, Kubernetes, Power BI, SQL, LLM",2025,11,2025-11-10
4723,AI Architect,Microsoft,"Amsterdam, Netherlands",Entry,Hybrid,112151.0,"Git, Statistics, NLP, Hadoop, SQL, Feature Engineering, Data Engineering, Computer Vision",2023,10,2023-10-01
4724,Data Scientist,McKinsey,"Boston, MA",Senior,Remote,141837.0,"TensorFlow, Linux, Airflow, Python, AWS, Java, scikit-learn, Git",2024,12,2024-12-27
4725,LLM Engineer,Apple,Remote,Entry,Remote,99771.0,"NLP, R, PyTorch, Power BI, Data Engineering, A/B Testing, Feature Engineering",2022,3,2022-03-09
4726,Machine Learning Engineer,Google,"Seattle, WA",Entry,Onsite,,"Data Engineering, Feature Engineering, Docker, Machine Learning, GCP, FastAPI, LLM, Azure",2025,7,2025-07-15
4727,Data Scientist,Snowflake,"Toronto, Canada",Mid,Onsite,118111.0,"PyTorch, Deep Learning, Transformers, Pandas, SQL, Feature Engineering",2024,9,2024-09-11
4728,Deep Learning Engineer,Stripe,"Hyderabad, India",Senior,Remote,46074.0,"R, Kubernetes, Computer Vision, Machine Learning, Spark, TensorFlow",2025,6,2025-06-05
4729,AI Engineer,IBM,"Chicago, IL",Mid,Hybrid,155441.0,"Java, Hadoop, A/B Testing, Machine Learning, Data Engineering, Python",2025,7,2025-07-09
4730,LLM Engineer,Tesla,"Amsterdam, Netherlands",Mid,Remote,139823.0,"Transformers, Deep Learning, FastAPI, Azure",2023,2,2023-02-08
4731,Machine Learning Engineer,Google,"Bengaluru, India",Lead,Onsite,49738.0,"NumPy, Airflow, Computer Vision, scikit-learn",2023,12,2023-12-21
4732,Deep Learning Engineer,JPMorgan,"New York, NY",Mid,Onsite,135981.0,"R, Git, Kubernetes",2025,1,2025-01-09
4733,Computer Vision Engineer,OpenAI,"San Francisco, CA",Entry,Hybrid,82418.0,"Machine Learning, Pandas, Scala, Airflow, GCP, TensorFlow, Power BI, LLM",2023,3,2023-03-19
