job_id,job_title,company,location,experience_level,work_type,salary_usd,skills,year,month,posted_date,salary_band
4045,Data Scientist,Amazon,"London, UK",Mid,Onsite,128089,"Machine Learning, Docker, Git, Java, Deep Learning, PyTorch",2025,3,2025-03-08,100-130K
4046,LLM Engineer,Salesforce,"New York, NY",Senior,Onsite,169371,"SQL, R, Hadoop, Azure, A/B Testing, NumPy, Git",2025,5,2025-05-19,160K+
4047,Data Analyst,Google,"Bengaluru, India",Senior,Hybrid,32114,"Python, Computer Vision, Airflow, scikit-learn, Transformers, FastAPI, MLOps",2023,11,2023-11-23,<70K
4048,Data Scientist,Nvidia,"New York, NY",Mid,Remote,154109,"Machine Learning, Computer Vision, Java",2024,11,2024-11-02,130-160K
4049,Data Analyst,Google,"Toronto, Canada",Entry,Onsite,59051,"Hadoop, MLOps, Kubernetes, TensorFlow, Pandas",2024,1,2024-01-17,<70K
4050,LLM Engineer,Google,"Boston, MA",Entry,Hybrid,105505,"Deep Learning, Statistics, A/B Testing",2025,3,2025-03-09,100-130K
4051,NLP Engineer,Deloitte,"Toronto, Canada",Senior,Remote,124774,"R, GCP, TensorFlow",2025,7,2025-07-11,100-130K
4052,Machine Learning Engineer,Nvidia,"Chicago, IL",Senior,Remote,173901,"Linux, TensorFlow, AWS, Spark, Feature Engineering, NLP, PyTorch, Azure",2022,6,2022-06-02,160K+
4053,Machine Learning Engineer,Apple,"Toronto, Canada",Entry,Onsite,101513,"MLOps, Feature Engineering, PyTorch, Pandas",2023,5,2023-05-03,100-130K
4054,MLOps Engineer,Baidu,Remote,Mid,Onsite,121577,"Transformers, Linux, LLM, GCP, Tableau, Azure, A/B Testing, Spark",2024,11,2024-11-22,100-130K
4055,Deep Learning Engineer,Meta,Remote,Lead,Remote,186761,"Java, LLM, Python, R, A/B Testing, Data Engineering, FastAPI, Feature Engineering",2025,2,2025-02-07,160K+
4056,NLP Engineer,ByteDance,"Seattle, WA",Mid,Remote,127275,"NLP, SQL, A/B Testing, Computer Vision, Power BI, Airflow, Deep Learning, Scala",2025,3,2025-03-11,100-130K
4057,AI Research Scientist,Baidu,"Bengaluru, India",Senior,Remote,60559,"Kubernetes, Docker, Azure, NumPy, Computer Vision, MLOps",2024,2,2024-02-11,<70K
4058,Data Scientist,IBM,"Boston, MA",Mid,Onsite,121401,"Deep Learning, TensorFlow, PyTorch, SQL, Python, Data Engineering",2024,2,2024-02-28,100-130K
4059,AI Product Manager,Uber,"Austin, TX",Senior,Remote,177020,"Hadoop, Azure, Java, A/B Testing, Docker, Power BI, scikit-learn",2024,5,2024-05-02,160K+
4060,Machine Learning Engineer,Mistral AI,"Bengaluru, India",Mid,Onsite,36235,"Deep Learning, Transformers, Pandas, Scala",2022,1,2022-01-17,<70K
4061,LLM Engineer,IBM,"Austin, TX",Mid,Onsite,152053,"Computer Vision, Java, Spark, MLOps",2025,8,2025-08-02,130-160K
4062,MLOps Engineer,Uber,"Seattle, WA",Mid,Onsite,122781,"SQL, NLP, GCP, Deep Learning, Hadoop",2024,12,2024-12-22,100-130K
4063,Data Scientist,Microsoft,"Amsterdam, Netherlands",Entry,Remote,73706,"Tableau, Transformers, Feature Engineering, SQL, TensorFlow, Hadoop",2025,8,2025-08-08,70-100K
4064,Data Scientist,Tesla,"Bengaluru, India",Entry,Hybrid,24186,"Airflow, TensorFlow, Pandas, Statistics",2025,10,2025-10-16,<70K
4065,Machine Learning Engineer,IBM,"New York, NY",Senior,Hybrid,149945,"Kubernetes, A/B Testing, Feature Engineering, Scala, Azure, Linux",2025,12,2025-12-20,130-160K
4066,MLOps Engineer,Snowflake,"San Francisco, CA",Senior,Remote,140271,"Linux, Git, Python, LLM, AWS, GCP, Data Engineering",2025,2,2025-02-03,130-160K
4067,NLP Engineer,JPMorgan,"New York, NY",Senior,Onsite,162305,"SQL, A/B Testing, Transformers, Power BI, Azure, Docker, Computer Vision, AWS",2024,4,2024-04-01,160K+
4068,LLM Engineer,Apple,"Ahmedabad, India",Senior,Remote,51690,"MLOps, Java, FastAPI, NLP, Scala",2025,2,2025-02-22,<70K
4069,AI Engineer,DeepMind,"Chicago, IL",Mid,Onsite,111876,"Tableau, Git, Scala, scikit-learn, A/B Testing, Deep Learning, Data Engineering, Python",2024,10,2024-10-25,100-130K
4070,LLM Engineer,Microsoft,"Pune, India",Mid,Remote,44000,"GCP, Pandas, PyTorch",2025,12,2025-12-18,<70K
4071,NLP Engineer,OpenAI,Remote,Lead,Remote,206461,"NLP, TensorFlow, Java, Scala, Pandas",2025,5,2025-05-18,160K+
4072,Computer Vision Engineer,Meta,"San Francisco, CA",Senior,Onsite,152648,"Data Engineering, Kubernetes, Java, Azure",2023,8,2023-08-19,130-160K
4073,AI Research Scientist,Palantir,"New York, NY",Lead,Hybrid,182669,"Deep Learning, Git, A/B Testing, TensorFlow, Data Engineering, Hadoop, Spark",2025,2,2025-02-01,160K+
4074,Data Scientist,Google,"San Francisco, CA",Lead,Onsite,176083,"Machine Learning, R, LLM, Kubernetes, Spark, Git",2025,2,2025-02-16,160K+
4075,MLOps Engineer,Google,"Seattle, WA",Mid,Remote,112442,"SQL, Python, Deep Learning",2023,1,2023-01-27,100-130K
4076,AI Research Scientist,DeepMind,"Hyderabad, India",Mid,Hybrid,40867,"Power BI, Python, Deep Learning",2022,4,2022-04-27,<70K
4077,NLP Engineer,DeepMind,"New York, NY",Mid,Hybrid,118788,"Machine Learning, Docker, Feature Engineering, Git, Hadoop, Scala, MLOps, Java",2023,8,2023-08-23,100-130K
4078,AI Engineer,Meta,"Austin, TX",Mid,Onsite,99063,"Linux, NLP, NumPy, GCP, Azure",2025,6,2025-06-20,70-100K
4079,NLP Engineer,Apple,"Toronto, Canada",Lead,Hybrid,184196,"NLP, Statistics, Feature Engineering, NumPy, Pandas, PyTorch, LLM",2023,11,2023-11-20,160K+
4080,Deep Learning Engineer,Tesla,"Pune, India",Mid,Hybrid,36898,"Git, Pandas, Linux, Computer Vision",2024,9,2024-09-21,<70K
4081,NLP Engineer,Stripe,"Chicago, IL",Entry,Remote,96520,"Computer Vision, Git, Kubernetes, NumPy, Pandas, Spark",2025,11,2025-11-01,70-100K
4082,MLOps Engineer,Adobe,"Bengaluru, India",Senior,Remote,38942,"Statistics, Linux, NumPy, FastAPI, LLM, Spark",2024,6,2024-06-20,<70K
4083,Computer Vision Engineer,Salesforce,"Boston, MA",Mid,Hybrid,127882,"Java, SQL, TensorFlow, Data Engineering, Spark, Kubernetes, Scala, NumPy",2025,9,2025-09-05,100-130K
4084,Data Scientist,Wipro,"Pune, India",Mid,Onsite,24856,"Hadoop, Tableau, Feature Engineering, Git, Docker, Pandas, TensorFlow",2025,12,2025-12-06,<70K
4085,AI Engineer,Airbnb,"Boston, MA",Mid,Remote,151032,"NumPy, Power BI, Airflow, Python",2025,6,2025-06-05,130-160K
4086,Machine Learning Engineer,Salesforce,"Toronto, Canada",Mid,Remote,129614,"Python, scikit-learn, Java, Data Engineering",2025,10,2025-10-06,100-130K
4087,NLP Engineer,Adobe,"Toronto, Canada",Lead,Onsite,213128,"Kubernetes, Pandas, scikit-learn, Git, A/B Testing, Linux, FastAPI, Hadoop",2024,4,2024-04-02,160K+
4088,LLM Engineer,Uber,"Los Angeles, CA",Senior,Hybrid,179956,"Machine Learning, Python, FastAPI, Scala, NLP, scikit-learn, Data Engineering, Transformers",2022,12,2022-12-10,160K+
4089,Data Scientist,Apple,Remote,Senior,Hybrid,167329,"Python, Statistics, Airflow, Hadoop, PyTorch, Feature Engineering",2025,3,2025-03-10,160K+
4090,MLOps Engineer,Palantir,"London, UK",Mid,Remote,113277,"NumPy, PyTorch, Power BI, Java, Azure, Machine Learning",2024,12,2024-12-25,100-130K
4091,AI Engineer,Salesforce,"Seattle, WA",Mid,Remote,113295,"R, PyTorch, Deep Learning, Data Engineering, Pandas, Computer Vision, Machine Learning",2025,6,2025-06-28,100-130K
4092,AI Research Scientist,Nvidia,"San Francisco, CA",Senior,Hybrid,215364,"Feature Engineering, Computer Vision, Scala, PyTorch, Python, MLOps, Airflow",2024,10,2024-10-19,160K+
4093,NLP Engineer,Amazon,"Toronto, Canada",Mid,Remote,122508,"SQL, Docker, AWS, TensorFlow, Computer Vision, PyTorch, Tableau",2024,7,2024-07-02,100-130K
4094,Data Scientist,Amazon,"Seattle, WA",Entry,Onsite,85412,"A/B Testing, Hadoop, Statistics",2022,8,2022-08-23,70-100K
4095,Data Scientist,Microsoft,"Boston, MA",Lead,Remote,205752,"Deep Learning, AWS, Hadoop, Azure, scikit-learn",2024,2,2024-02-14,160K+
4096,NLP Engineer,TCS,"Hyderabad, India",Entry,Hybrid,22005,"GCP, SQL, Scala, R, NLP, Computer Vision",2024,12,2024-12-10,<70K
4097,LLM Engineer,Apple,"San Francisco, CA",Lead,Remote,232506,"AWS, Transformers, Python, Machine Learning, Deep Learning",2024,4,2024-04-13,160K+
4098,Data Scientist,Google,"Austin, TX",Mid,Hybrid,107045,"A/B Testing, R, NLP, FastAPI, Linux, Java, MLOps, TensorFlow",2024,6,2024-06-05,100-130K
4099,Data Scientist,JPMorgan,"Chicago, IL",Mid,Onsite,113372,"Transformers, Azure, Pandas",2025,10,2025-10-01,100-130K
4100,MLOps Engineer,Amazon,"Austin, TX",Senior,Onsite,153116,"TensorFlow, Git, Azure, Docker, Power BI",2024,7,2024-07-12,130-160K
4101,Machine Learning Engineer,AMD,"New York, NY",Mid,Remote,109220,"NLP, AWS, Linux, Tableau, Hadoop",2025,5,2025-05-25,100-130K
4102,AI Engineer,Google,Remote,Entry,Onsite,85441,"SQL, NumPy, PyTorch, Feature Engineering, LLM, R, GCP, NLP",2023,11,2023-11-24,70-100K
4103,Data Analyst,Anthropic,"London, UK",Senior,Remote,122953,"Spark, MLOps, Linux, AWS, Hadoop, NumPy, Airflow",2023,12,2023-12-28,100-130K
4104,Computer Vision Engineer,Amazon,"Seattle, WA",Senior,Remote,184482,"Azure, Python, SQL, Scala, Deep Learning, Linux, Computer Vision",2025,2,2025-02-17,160K+
4105,Data Scientist,Samsung,"Bengaluru, India",Entry,Remote,23120,"R, Deep Learning, Scala, Spark, GCP, PyTorch",2025,10,2025-10-14,<70K
4106,Machine Learning Engineer,Snowflake,"San Francisco, CA",Mid,Hybrid,137086,"Hadoop, Spark, Transformers, Computer Vision",2023,4,2023-04-12,130-160K
4107,Data Scientist,AMD,"Seattle, WA",Mid,Hybrid,111132,"Feature Engineering, MLOps, LLM, AWS, Pandas, FastAPI, Transformers",2022,5,2022-05-23,100-130K
4108,Computer Vision Engineer,Qualcomm,"San Francisco, CA",Mid,Remote,127882,"R, Deep Learning, Linux, Tableau, Java, A/B Testing",2025,9,2025-09-06,100-130K
4109,Machine Learning Engineer,DeepMind,"Seattle, WA",Mid,Remote,129997,"Airflow, GCP, Git",2023,8,2023-08-01,100-130K
4110,Data Scientist,Nvidia,"Bengaluru, India",Senior,Hybrid,42362,"Data Engineering, Spark, Docker, Pandas, Deep Learning, NLP, Machine Learning, Linux",2023,7,2023-07-07,<70K
4111,AI Engineer,Tesla,"Hyderabad, India",Mid,Hybrid,41564,"scikit-learn, Power BI, NLP, Statistics",2024,3,2024-03-17,<70K
4112,NLP Engineer,Baidu,"Chicago, IL",Mid,Hybrid,112614,"Power BI, Feature Engineering, Statistics, Deep Learning, Data Engineering",2024,4,2024-04-09,100-130K
4113,Data Scientist,Google,"Boston, MA",Mid,Hybrid,136748,"Transformers, AWS, Pandas, NLP, Deep Learning, Statistics",2023,3,2023-03-09,130-160K
4114,Data Scientist,Meta,"Chicago, IL",Mid,Hybrid,94042,"NumPy, Transformers, Python",2025,11,2025-11-23,70-100K
4115,MLOps Engineer,IBM,Singapore,Mid,Remote,142032,"Computer Vision, Transformers, Data Engineering, Python, Feature Engineering, Azure, R",2023,12,2023-12-01,130-160K
4116,Machine Learning Engineer,Nvidia,"New York, NY",Entry,Remote,129806,"Data Engineering, Computer Vision, Power BI, LLM, Linux, Docker",2024,8,2024-08-06,100-130K
4117,Data Scientist,Meta,"Mumbai, India",Mid,Remote,31316,"Hadoop, Python, Transformers, Git, Azure, Tableau, Machine Learning",2025,9,2025-09-28,<70K
4118,Machine Learning Engineer,Amazon,"Hyderabad, India",Senior,Onsite,36847,"Java, Scala, AWS, Deep Learning, SQL, Statistics, FastAPI",2023,3,2023-03-21,<70K
4119,Machine Learning Engineer,DeepMind,"London, UK",Mid,Remote,125930,"Pandas, Power BI, R, Statistics, TensorFlow, NLP, SQL, NumPy",2023,10,2023-10-05,100-130K
4120,LLM Engineer,ByteDance,"San Francisco, CA",Mid,Remote,122093,"Kubernetes, Scala, A/B Testing, LLM, Tableau, Airflow, Machine Learning, AWS",2025,10,2025-10-26,100-130K
4121,LLM Engineer,Adobe,"Chicago, IL",Mid,Hybrid,129328,"Power BI, Azure, Kubernetes, Java, Airflow, SQL, Computer Vision, Deep Learning",2025,5,2025-05-02,100-130K
4122,LLM Engineer,JPMorgan,"Los Angeles, CA",Senior,Remote,175312,"NLP, R, Scala, Airflow, AWS, SQL",2025,9,2025-09-11,160K+
4123,Machine Learning Engineer,OpenAI,"Los Angeles, CA",Lead,Hybrid,231014,"NumPy, Kubernetes, PyTorch, Tableau, Java, R, AWS",2022,3,2022-03-05,160K+
4124,MLOps Engineer,Adobe,Singapore,Lead,Remote,189403,"Feature Engineering, Statistics, Tableau, Scala, PyTorch, A/B Testing, Git",2024,6,2024-06-19,160K+
4125,Computer Vision Engineer,Meta,"Seattle, WA",Lead,Hybrid,210495,"A/B Testing, MLOps, Pandas, SQL",2025,3,2025-03-11,160K+
4126,MLOps Engineer,Nvidia,"Seattle, WA",Senior,Remote,131844,"MLOps, Data Engineering, Linux, R",2022,5,2022-05-22,130-160K
4127,AI Research Scientist,Accenture,"Hyderabad, India",Senior,Onsite,46074,"Transformers, R, Deep Learning, LLM, Data Engineering",2025,11,2025-11-16,<70K
4128,Machine Learning Engineer,Salesforce,"San Francisco, CA",Senior,Hybrid,206937,"PyTorch, Spark, NumPy, NLP, Computer Vision, GCP, FastAPI, Feature Engineering",2025,10,2025-10-05,160K+
4129,Machine Learning Engineer,Baidu,"New York, NY",Mid,Onsite,121448,"Deep Learning, NumPy, Transformers, Tableau, Java, A/B Testing, R, Azure",2024,2,2024-02-22,100-130K
4130,MLOps Engineer,Anthropic,"Chicago, IL",Entry,Remote,102852,"LLM, Docker, Computer Vision, Scala, Java",2024,6,2024-06-20,100-130K
4131,Data Scientist,Infosys,"San Francisco, CA",Entry,Hybrid,80773,"scikit-learn, Computer Vision, A/B Testing, Azure, Spark",2024,7,2024-07-14,70-100K
4132,Data Scientist,Microsoft,"New York, NY",Mid,Hybrid,115231,"SQL, Python, Deep Learning, PyTorch, Computer Vision",2025,1,2025-01-14,100-130K
4133,Data Scientist,Amazon,"Seattle, WA",Mid,Remote,129996,"Power BI, Transformers, Deep Learning, Java, Computer Vision",2024,8,2024-08-17,100-130K
4134,MLOps Engineer,Apple,"Seattle, WA",Lead,Hybrid,213005,"Statistics, Hadoop, Airflow, TensorFlow, Azure",2023,10,2023-10-23,160K+
4135,Data Scientist,ByteDance,"New York, NY",Lead,Remote,176817,"PyTorch, Scala, TensorFlow, Machine Learning, Python",2024,6,2024-06-13,160K+
4136,MLOps Engineer,Microsoft,"Chicago, IL",Mid,Onsite,113265,"Deep Learning, Airflow, A/B Testing, Kubernetes",2024,7,2024-07-10,100-130K
4137,Machine Learning Engineer,Qualcomm,"Bengaluru, India",Senior,Hybrid,47335,"scikit-learn, SQL, Linux",2023,9,2023-09-04,<70K
4138,Machine Learning Engineer,Salesforce,"San Francisco, CA",Entry,Hybrid,100101,"NLP, SQL, Transformers, Kubernetes, Git",2024,12,2024-12-16,100-130K
4139,Data Scientist,Meta,"Bengaluru, India",Senior,Remote,45624,"Deep Learning, Scala, NumPy, Linux",2024,12,2024-12-11,<70K
4140,Data Scientist,Stripe,"Seattle, WA",Lead,Onsite,179290,"Docker, FastAPI, Scala",2024,12,2024-12-04,160K+
4141,Machine Learning Engineer,Palantir,"Pune, India",Senior,Onsite,51195,"Hadoop, AWS, PyTorch, TensorFlow, LLM, Spark, SQL, Transformers",2025,1,2025-01-16,<70K
4142,MLOps Engineer,Uber,"Los Angeles, CA",Mid,Remote,142156,"AWS, Transformers, scikit-learn, Feature Engineering, Power BI, Tableau, PyTorch, TensorFlow",2024,12,2024-12-27,130-160K
4143,MLOps Engineer,Microsoft,"Hyderabad, India",Mid,Remote,34785,"NLP, SQL, Data Engineering, Java, Tableau",2024,5,2024-05-13,<70K
4144,AI Engineer,HCL Technologies,"Pune, India",Entry,Remote,27376,"MLOps, Pandas, Data Engineering, R, Azure, Kubernetes, Hadoop, TensorFlow",2023,5,2023-05-10,<70K
4145,AI Research Scientist,Airbnb,"Pune, India",Mid,Hybrid,32970,"Deep Learning, Airflow, Machine Learning, Power BI, SQL",2025,2,2025-02-27,<70K
4146,MLOps Engineer,Meta,"Bengaluru, India",Senior,Remote,29085,"LLM, Linux, Kubernetes, NumPy, Docker",2025,7,2025-07-12,<70K
4147,Data Scientist,AMD,Remote,Senior,Onsite,154060,"Azure, PyTorch, Feature Engineering, Data Engineering, GCP, R, NumPy, A/B Testing",2024,12,2024-12-05,130-160K
4148,AI Research Scientist,DeepMind,"New York, NY",Lead,Remote,221451,"A/B Testing, R, Python, Airflow, Pandas",2025,2,2025-02-04,160K+
4149,AI Architect,Meta,"Hyderabad, India",Senior,Hybrid,51962,"Linux, Spark, Transformers, TensorFlow",2025,10,2025-10-14,<70K
4150,Deep Learning Engineer,Google,"San Francisco, CA",Entry,Remote,101687,"FastAPI, Kubernetes, Azure",2025,10,2025-10-21,100-130K
4151,Data Scientist,Amazon,"Boston, MA",Entry,Onsite,82596,"AWS, FastAPI, scikit-learn, Kubernetes, Power BI, TensorFlow",2025,4,2025-04-05,70-100K
4152,NLP Engineer,Nvidia,"New York, NY",Senior,Remote,180177,"Data Engineering, Python, Deep Learning, MLOps",2023,11,2023-11-25,160K+
4153,AI Research Scientist,DeepMind,Singapore,Entry,Remote,105074,"Spark, TensorFlow, Tableau, FastAPI, Linux, NumPy, GCP, Hadoop",2025,1,2025-01-25,100-130K
4154,AI Engineer,Airbnb,"Pune, India",Senior,Remote,42505,"Computer Vision, Machine Learning, scikit-learn, Airflow",2023,9,2023-09-08,<70K
4155,Data Scientist,Nvidia,"Mumbai, India",Lead,Hybrid,56137,"scikit-learn, GCP, NLP, Git, Power BI, MLOps",2024,4,2024-04-08,<70K
4156,AI Engineer,Stripe,"San Francisco, CA",Entry,Hybrid,91794,"FastAPI, Power BI, NumPy, A/B Testing, Java, Spark, Git",2022,7,2022-07-07,70-100K
4157,MLOps Engineer,Amazon,"San Francisco, CA",Lead,Remote,196476,"Java, TensorFlow, Feature Engineering, Python, PyTorch, Power BI",2023,2,2023-02-27,160K+
4158,Deep Learning Engineer,AMD,"London, UK",Mid,Remote,128962,"Deep Learning, MLOps, NumPy, PyTorch, Scala, A/B Testing, Tableau, Linux",2023,12,2023-12-07,100-130K
4159,Data Scientist,JPMorgan,"San Francisco, CA",Senior,Remote,135721,"Tableau, scikit-learn, NumPy, A/B Testing, Linux",2025,10,2025-10-25,130-160K
4160,Deep Learning Engineer,Microsoft,"New York, NY",Mid,Remote,138181,"Computer Vision, MLOps, TensorFlow, Scala, Docker, AWS",2025,8,2025-08-23,130-160K
4161,Data Scientist,Palantir,"Mumbai, India",Mid,Remote,32305,"AWS, Azure, Python, SQL, Feature Engineering, Machine Learning, Deep Learning",2023,3,2023-03-05,<70K
4162,Data Scientist,ByteDance,"San Francisco, CA",Lead,Remote,189518,"GCP, Pandas, Deep Learning, Data Engineering",2024,3,2024-03-03,160K+
4163,Machine Learning Engineer,Apple,"Mumbai, India",Senior,Hybrid,46119,"Azure, PyTorch, FastAPI",2025,7,2025-07-21,<70K
4164,Data Scientist,Google,"Mumbai, India",Senior,Remote,32133,"R, Hadoop, Machine Learning",2022,1,2022-01-20,<70K
4165,AI Research Scientist,Google,"Bengaluru, India",Mid,Remote,38225,"AWS, TensorFlow, LLM, scikit-learn, Git",2025,9,2025-09-26,<70K
4166,AI Engineer,OpenAI,"San Francisco, CA",Mid,Hybrid,142931,"A/B Testing, AWS, MLOps, Feature Engineering",2025,9,2025-09-08,130-160K
4167,NLP Engineer,AMD,"Hyderabad, India",Entry,Remote,24219,"AWS, LLM, Tableau, Scala",2024,1,2024-01-16,<70K
4168,NLP Engineer,Nvidia,"London, UK",Senior,Remote,154007,"Airflow, Transformers, LLM, NLP, Statistics, AWS",2025,3,2025-03-18,130-160K
4169,LLM Engineer,Meta,"New York, NY",Entry,Onsite,112675,"scikit-learn, Hadoop, Power BI, Feature Engineering, Machine Learning",2025,7,2025-07-02,100-130K
4170,Deep Learning Engineer,Meta,"London, UK",Mid,Onsite,125112,"Kubernetes, Docker, Scala, NLP, Transformers, Pandas, MLOps",2025,11,2025-11-19,100-130K
4171,NLP Engineer,Meta,"Pune, India",Senior,Remote,36209,"Scala, Pandas, Airflow, LLM, scikit-learn",2022,5,2022-05-06,<70K
4172,Machine Learning Engineer,OpenAI,"New York, NY",Senior,Remote,166919,"Git, PyTorch, A/B Testing, Machine Learning",2023,10,2023-10-03,160K+
4173,Data Scientist,AMD,"San Francisco, CA",Mid,Remote,108506,"Computer Vision, MLOps, Azure, NumPy, LLM, AWS",2024,6,2024-06-24,100-130K
4174,Computer Vision Engineer,DeepMind,"New York, NY",Mid,Hybrid,115368,"Azure, Data Engineering, AWS",2025,1,2025-01-27,100-130K
4175,AI Engineer,Salesforce,"Bengaluru, India",Senior,Remote,45707,"Feature Engineering, SQL, Hadoop, Linux, LLM, Scala, NumPy",2023,7,2023-07-18,<70K
4176,AI Engineer,Google,"Los Angeles, CA",Lead,Onsite,214973,"Computer Vision, Deep Learning, GCP, Tableau, Feature Engineering, Java, Power BI",2025,10,2025-10-27,160K+
4177,Machine Learning Engineer,McKinsey,"New York, NY",Lead,Remote,129806,"Hadoop, Java, LLM, Tableau, Transformers, Kubernetes",2024,6,2024-06-02,100-130K
4178,AI Engineer,Microsoft,"San Francisco, CA",Entry,Hybrid,97721,"Java, scikit-learn, Airflow, Git, Transformers, Azure",2023,8,2023-08-23,70-100K
4179,Deep Learning Engineer,Samsung,"Bengaluru, India",Lead,Remote,134994,"Java, Computer Vision, LLM, Tableau",2025,7,2025-07-28,130-160K
4180,NLP Engineer,OpenAI,"Bengaluru, India",Senior,Hybrid,42607,"scikit-learn, Azure, TensorFlow, R, Docker, MLOps",2024,4,2024-04-08,<70K
4181,LLM Engineer,Apple,"Seattle, WA",Senior,Remote,184203,"Docker, MLOps, Machine Learning, Feature Engineering, LLM, scikit-learn, Airflow, Power BI",2024,9,2024-09-10,160K+
4182,LLM Engineer,Amazon,"San Francisco, CA",Entry,Remote,94593,"Hadoop, PyTorch, Spark, Python, Statistics, Pandas, Machine Learning",2025,3,2025-03-05,70-100K
4183,Deep Learning Engineer,Amazon,"Mumbai, India",Mid,Remote,34413,"Linux, FastAPI, Data Engineering, SQL, Java, Airflow",2025,11,2025-11-13,<70K
4184,AI Research Scientist,Amazon,"Chicago, IL",Mid,Remote,133892,"Data Engineering, Statistics, PyTorch, scikit-learn, Feature Engineering, Python",2025,10,2025-10-22,130-160K
4185,LLM Engineer,Amazon,"Bengaluru, India",Mid,Hybrid,36815,"NumPy, Pandas, SQL, Computer Vision",2023,4,2023-04-12,<70K
4186,Data Scientist,Amazon,"San Francisco, CA",Mid,Remote,120169,"Linux, Power BI, Git, Spark",2024,7,2024-07-16,100-130K
4187,MLOps Engineer,Qualcomm,"Seattle, WA",Entry,Hybrid,109986,"Java, AWS, Computer Vision, Machine Learning, Power BI",2025,6,2025-06-25,100-130K
4188,Deep Learning Engineer,Amazon,"Toronto, Canada",Mid,Remote,125045,"Kubernetes, NLP, Airflow, Transformers",2025,6,2025-06-11,100-130K
